Timestamp,main,Refrigerator,Dish Washer,Microwave,Washer Dryer
2011-04-18 10:49:00-04:00,193.28067,6.9375,0,4,0
2011-04-18 10:50:00-04:00,194.58284,6.875,0,4,0
2011-04-18 10:51:00-04:00,193.79567,6.9375,0,4,0
2011-04-18 10:52:00-04:00,192.42783,6.875,0.125,4,0
2011-04-18 10:53:00-04:00,192.642,6.9333334,0,4,0
2011-04-18 10:54:00-04:00,194.75684,6.9375,0,4,0
2011-04-18 10:55:00-04:00,193.58951,6.875,0,4,0
2011-04-18 10:56:00-04:00,193.4285,7,0,4,0
2011-04-18 10:57:00-04:00,192.86517,7,0,4,0
2011-04-18 10:58:00-04:00,193.73567,6.9375,0.0625,4,0
2011-04-18 10:59:00-04:00,192.57533,6.875,0,4,0
2011-04-18 11:00:00-04:00,300.36133,91.13333,0.26666668,4,0
2011-04-18 11:01:00-04:00,404.9215,224.1875,0.0625,4,0
2011-04-18 11:02:00-04:00,400.7415,216.4375,0,4,0
2011-04-18 11:03:00-04:00,395.98166,212.8125,0,4,0
2011-04-18 11:04:00-04:00,392.05865,210.26666,0,4,0
2011-04-18 11:05:00-04:00,389.82098,208.0625,0,4,0
2011-04-18 11:06:00-04:00,389.88535,205.8125,0,4,0
2011-04-18 11:07:00-04:00,387.37833,204.5625,0,4,0
2011-04-18 11:08:00-04:00,386.33884,203.25,0,4,0
2011-04-18 11:09:00-04:00,385.75934,201.9375,0,4,0
2011-04-18 11:10:00-04:00,385.75082,201,0,4,0
2011-04-18 11:11:00-04:00,384.08716,200.33333,0,4,0
2011-04-18 11:12:00-04:00,382.78183,199.1875,0,4,0
2011-04-18 11:13:00-04:00,382.24417,198.5625,0,4,0
2011-04-18 11:14:00-04:00,383.13318,198,0,4,0
2011-04-18 11:15:00-04:00,381.83585,197,0,4,0
2011-04-18 11:16:00-04:00,380.2975,196.375,0,4,0
2011-04-18 11:17:00-04:00,379.44818,195.46666,0,4,0
2011-04-18 11:18:00-04:00,380.462,194.6875,0,4,0
2011-04-18 11:19:00-04:00,378.9665,194.4375,0,4,0
2011-04-18 11:20:00-04:00,377.57666,193.875,0,4,0
2011-04-18 11:21:00-04:00,377.49466,193.25,0,4,0
2011-04-18 11:22:00-04:00,378.33484,192.8,0,4,0
2011-04-18 11:23:00-04:00,376.61633,191.875,0,4,0
2011-04-18 11:24:00-04:00,376.22534,191.25,0,4,0
2011-04-18 11:25:00-04:00,377.89383,190.6875,0,4,0
2011-04-18 11:26:00-04:00,378.28482,190.1875,0,4,0
2011-04-18 11:27:00-04:00,375.68683,190.125,0,4,0
2011-04-18 11:28:00-04:00,378.29367,190.86667,0,4,0
2011-04-18 11:29:00-04:00,795.53766,196.375,0.0625,415.75,0.15625
2011-04-18 11:30:00-04:00,985.7662,194.4375,0.0625,497.5,0
2011-04-18 11:31:00-04:00,372.595,188.5625,0,4,0
2011-04-18 11:32:00-04:00,370.36267,187.3125,0,4,0
2011-04-18 11:33:00-04:00,369.55215,187.06667,0,4,0
2011-04-18 11:34:00-04:00,370.10083,186.125,0,4,0
2011-04-18 11:35:00-04:00,368.842,186.125,0,4,0
2011-04-18 11:36:00-04:00,367.37933,185.4375,0,4,0
2011-04-18 11:37:00-04:00,222.43283,28.4375,0,4,0
2011-04-18 11:38:00-04:00,195.04666,6.266667,0,4,0
2011-04-18 11:39:00-04:00,194.16467,6.1875,0,4,0
2011-04-18 11:40:00-04:00,193.81767,6.125,0,4,0
2011-04-18 11:41:00-04:00,194.13184,6.1875,0,4,0
2011-04-18 11:42:00-04:00,196.01266,6.125,0.0625,4,0
2011-04-18 11:43:00-04:00,195.17017,6.125,0,4,0
2011-04-18 11:44:00-04:00,207.324,21.5,0,4,0
2011-04-18 11:45:00-04:00,197.38483,8.933333,0,4,0
2011-04-18 11:46:00-04:00,1383.9954,9.125,0,1269.5,0
2011-04-18 11:47:00-04:00,547.8232,6.3125,0,294.5,0
2011-04-18 11:48:00-04:00,199.32266,8.9375,0,4,0
2011-04-18 11:49:00-04:00,199.03917,6.125,0,4,0
2011-04-18 11:50:00-04:00,196.554,6.0666666,0,4,0
2011-04-18 11:51:00-04:00,1037.5225,6.375,0,881.6875,0
2011-04-18 11:52:00-04:00,1368.6158,6.5,0,1133.875,0
2011-04-18 11:53:00-04:00,195.665,6.0625,0,4,0
2011-04-18 11:54:00-04:00,196.64017,6.3125,0,4,0
2011-04-18 11:55:00-04:00,195.925,6.5,0,4,0
2011-04-18 11:56:00-04:00,195.45816,6.133333,0,4,0
2011-04-18 11:57:00-04:00,195.55817,6.25,0,4,0
2011-04-18 11:58:00-04:00,196.25684,6.125,0,4,0
2011-04-18 11:59:00-04:00,195.31166,6,0,4,0
2011-04-18 12:00:00-04:00,194.733,6.1875,0.0625,4,0
2011-04-18 12:01:00-04:00,195.24533,6.25,0,4,0
2011-04-18 12:02:00-04:00,196.50267,6.133333,0,4,0
2011-04-18 12:03:00-04:00,195.31767,6.4375,0,4,0
2011-04-18 12:04:00-04:00,195.08934,6.1875,0,4,0
2011-04-18 12:05:00-04:00,195.32283,6.25,0,4,0
2011-04-18 12:06:00-04:00,196.54417,6.1875,0,4,0
2011-04-18 12:07:00-04:00,195.52167,6.3333335,0,4,0
2011-04-18 12:08:00-04:00,195.04117,6.1875,0,4,0
2011-04-18 12:09:00-04:00,195.40984,6.3125,0,4,0
2011-04-18 12:10:00-04:00,196.27483,6.1875,0,4,0
2011-04-18 12:11:00-04:00,195.3365,6.25,0,4,0
2011-04-18 12:12:00-04:00,195.19867,6.3125,0.125,4,0
2011-04-18 12:13:00-04:00,195.8995,6.3333335,0,4,0
2011-04-18 12:14:00-04:00,197.02333,6.3125,0,4,0
2011-04-18 12:15:00-04:00,196.32216,6.375,0.0625,4,0
2011-04-18 12:16:00-04:00,195.69417,6.3125,0,4,0
2011-04-18 12:17:00-04:00,195.92833,6.25,0,4,0
2011-04-18 12:18:00-04:00,196.79283,6.4,0.06666667,4,0
2011-04-18 12:19:00-04:00,195.48917,6.1875,0,4,0
2011-04-18 12:20:00-04:00,195.132,6.375,0,4,0
2011-04-18 12:21:00-04:00,195.86,6.125,0,4,0
2011-04-18 12:22:00-04:00,197.017,6.25,0.125,4,0
2011-04-18 12:23:00-04:00,196.11966,6.4375,0,4,0
2011-04-18 12:24:00-04:00,196.21817,6.3333335,0,4,0
2011-04-18 12:25:00-04:00,198.50133,6.375,0,4,0
2011-04-18 12:26:00-04:00,250.3155,19.9375,0,4,0
2011-04-18 12:27:00-04:00,402.76617,214.25,0.125,4,0
2011-04-18 12:28:00-04:00,387.93182,200.875,0,4,0
2011-04-18 12:29:00-04:00,386.34283,199.3125,0,4,0
2011-04-18 12:30:00-04:00,384.22418,197.93333,0,4,0
2011-04-18 12:31:00-04:00,381.2045,196.8125,0,4,0
2011-04-18 12:32:00-04:00,379.97015,195.625,0,4,0
2011-04-18 12:33:00-04:00,379.25867,194.75,0,4,0
2011-04-18 12:34:00-04:00,307.16568,193.375,0,4,0
2011-04-18 12:35:00-04:00,277.95465,192.1875,0,4,0
2011-04-18 12:36:00-04:00,276.65433,191.9375,0,4,0
2011-04-18 12:37:00-04:00,275.68582,189.93333,0,4,0
2011-04-18 12:38:00-04:00,275.8315,189.5625,0,4,0
2011-04-18 12:39:00-04:00,273.6395,188.3125,0,4,0
2011-04-18 12:40:00-04:00,272.595,188.0625,0,4,0
2011-04-18 12:41:00-04:00,272.34717,186.5625,0,4,0
2011-04-18 12:42:00-04:00,272.903,185.9375,0,4,0
2011-04-18 12:43:00-04:00,152.7215,42.4,0,4,0
2011-04-18 12:44:00-04:00,96.060165,6.5333333,0,4,0
2011-04-18 12:45:00-04:00,96.85362,6.214286,0,4,0
2011-04-18 12:46:00-04:00,98.36283,6.133333,0.06666667,4,0
2011-04-18 12:47:00-04:00,96.41766,6.3333335,0,4,0
2011-04-18 12:48:00-04:00,96.2065,6.266667,0,4,0
2011-04-18 12:49:00-04:00,96.64283,6.428571,0,4,0
2011-04-18 12:50:00-04:00,98.04567,6.266667,0,4,0
2011-04-18 12:51:00-04:00,96.1955,6.5333333,0,4,0
2011-04-18 12:52:00-04:00,95.958664,6.4666667,0,4,0
2011-04-18 12:53:00-04:00,96.2885,6,0,4,0
2011-04-18 12:54:00-04:00,98.0475,6.285714,0,4,0
2011-04-18 12:55:00-04:00,96.04383,6.6,0,4,0
2011-04-18 12:56:00-04:00,95.64433,6.4,0,4,0
2011-04-18 12:57:00-04:00,96.43816,6.0666666,0,4,0
2011-04-18 12:58:00-04:00,97.54183,6.133333,0,4,0
2011-04-18 12:59:00-04:00,95.676834,6.133333,0,4,0
2011-04-18 13:00:00-04:00,95.242836,6.071429,0,4,0
2011-04-18 13:01:00-04:00,95.938,6.266667,0,4,0
2011-04-18 13:02:00-04:00,97.624,6.0666666,0,4,0
2011-04-18 13:03:00-04:00,95.62566,6.133333,0,4,0
2011-04-18 13:04:00-04:00,95.28,6.071429,0,4,0
2011-04-18 13:05:00-04:00,96.00066,6.0666666,0,4,0
2011-04-18 13:06:00-04:00,97.3745,6.133333,0.06666667,4,0
2011-04-18 13:07:00-04:00,96.07367,6.0666666,0,4,0
2011-04-18 13:08:00-04:00,95.55967,6.0666666,0,4,0
2011-04-18 13:09:00-04:00,95.95983,6.133333,0,4,0
2011-04-18 13:10:00-04:00,97.40884,6,0,4,0
2011-04-18 13:11:00-04:00,95.31567,6.214286,0,4,0
2011-04-18 13:12:00-04:00,95.17184,6.266667,0,4,0
2011-04-18 13:13:00-04:00,95.92,6.133333,0,4,0
2011-04-18 13:14:00-04:00,97.19517,6.266667,0,4,0
2011-04-18 13:15:00-04:00,95.19234,6.214286,0,4,0
2011-04-18 13:16:00-04:00,94.8265,6.133333,0,4,0
2011-04-18 13:17:00-04:00,95.5155,6.2,0,4,0
2011-04-18 13:18:00-04:00,96.7885,6.2,0,4,0
2011-04-18 13:19:00-04:00,94.729164,6,0,4,0
2011-04-18 13:20:00-04:00,94.8075,6,0,4,0
2011-04-18 13:21:00-04:00,95.58667,6.2,0,4,0
2011-04-18 13:22:00-04:00,96.916336,6.214286,0,4,0
2011-04-18 13:23:00-04:00,95.0455,6.266667,0,4,0
2011-04-18 13:24:00-04:00,95.401665,6.266667,0,4,0
2011-04-18 13:25:00-04:00,210.8505,102.6875,0.0625,4,0
2011-04-18 13:26:00-04:00,293.29285,203.8,0.13333334,4,0
2011-04-18 13:27:00-04:00,284.5735,198.25,0,4,0
2011-04-18 13:28:00-04:00,283.41,197,0,4,0
2011-04-18 13:29:00-04:00,282.69482,195.75,0,4,0
2011-04-18 13:30:00-04:00,280.755,193.875,0,4,0
2011-04-18 13:31:00-04:00,276.67065,193.5,0.0625,4,0
2011-04-18 13:32:00-04:00,275.61566,191.93333,0,4,0
2011-04-18 13:33:00-04:00,274.97482,191,0,4,0
2011-04-18 13:34:00-04:00,275.6505,189.875,0,4,0
2011-04-18 13:35:00-04:00,272.67868,188.5625,0,4,0
2011-04-18 13:36:00-04:00,271.62115,187.75,0,4,0
2011-04-18 13:37:00-04:00,271.2775,186.8125,0,4,0
2011-04-18 13:38:00-04:00,271.20233,186.33333,0,4,0
2011-04-18 13:39:00-04:00,172.265,73.375,0,4,0
2011-04-18 13:40:00-04:00,94.959335,6.0666666,0,4,0
2011-04-18 13:41:00-04:00,96.11117,6.1875,0.0625,4,0
2011-04-18 13:42:00-04:00,97.49934,6.285714,0,4,0
2011-04-18 13:43:00-04:00,95.54733,6.2,0,4,0
2011-04-18 13:44:00-04:00,95.67517,6.0666666,0,4,0
2011-04-18 13:45:00-04:00,96.684,6.2,0.06666667,4,0
2011-04-18 13:46:00-04:00,97.513664,6.2,0,4,0
2011-04-18 13:47:00-04:00,95.29967,6.214286,0,4,0
2011-04-18 13:48:00-04:00,95.2805,6.2,0.06666667,4,0
2011-04-18 13:49:00-04:00,96.36967,6.3333335,0,4,0
2011-04-18 13:50:00-04:00,97.423,6.4,0,4,0
2011-04-18 13:51:00-04:00,95.504166,6,0,4,0
2011-04-18 13:52:00-04:00,95.48517,6.6,0,4,0
2011-04-18 13:53:00-04:00,96.43767,6.4666667,0,4,0
2011-04-18 13:54:00-04:00,97.8215,6,0,4,0
2011-04-18 13:55:00-04:00,96.04217,6.266667,0,4,0
2011-04-18 13:56:00-04:00,95.25183,6.2,0,4,0
2011-04-18 13:57:00-04:00,96.73167,6.3333335,0,4,0
2011-04-18 13:58:00-04:00,97.78875,6.3333335,0,4,0
2011-04-18 13:59:00-04:00,,6.133333,0,4,0
2011-04-18 14:00:00-04:00,,6.375,0,4,0
2011-04-18 14:01:00-04:00,,,,,
2011-04-18 14:02:00-04:00,,,,,
2011-04-18 14:03:00-04:00,101.1551,6.2,0,4,0
2011-04-18 14:04:00-04:00,100.25933,6.3333335,0,4,0
2011-04-18 14:05:00-04:00,101.018,6.3333335,0,4,0
2011-04-18 14:06:00-04:00,99.508,6.285714,0,4,0
2011-04-18 14:07:00-04:00,100.9925,6.2,0,4,0
2011-04-18 14:08:00-04:00,101.01983,6.4,0,4,0
2011-04-18 14:09:00-04:00,99.37933,6.266667,0,4,0
2011-04-18 14:10:00-04:00,99.736664,6.5333333,0,4,0
2011-04-18 14:11:00-04:00,101.954666,6.4,0,4,0
2011-04-18 14:12:00-04:00,101.6625,6.4,0,4,0
2011-04-18 14:13:00-04:00,100.10667,6.357143,0,4,0
2011-04-18 14:14:00-04:00,100.07283,6.2,0,4,0
2011-04-18 14:15:00-04:00,102.033,6.4666667,0,4,0
2011-04-18 14:16:00-04:00,101.01683,6.5333333,0,4,0
2011-04-18 14:17:00-04:00,99.74817,6.2,0,4,0
2011-04-18 14:18:00-04:00,97.20433,6.4,0,4,0
2011-04-18 14:19:00-04:00,98.4465,6.142857,0.071428575,4,0
2011-04-18 14:20:00-04:00,98.069664,6.4,0,4,0
2011-04-18 14:21:00-04:00,96.407,6.4,0,4,0
2011-04-18 14:22:00-04:00,96.3955,6.6666665,0,4,0
2011-04-18 14:23:00-04:00,100.33,6.133333,0,4,0
2011-04-18 14:24:00-04:00,97.5795,6.428571,0,4,0
2011-04-18 14:25:00-04:00,176.92416,62.25,0.1875,4,0
2011-04-18 14:26:00-04:00,297.32266,208.13333,0,4,0
2011-04-18 14:27:00-04:00,287.67883,199.1875,0,4,0
2011-04-18 14:28:00-04:00,285.93417,197.3125,0,4,0
2011-04-18 14:29:00-04:00,283.228,196,0,4,0
2011-04-18 14:30:00-04:00,281.48715,194.625,0,4,0
2011-04-18 14:31:00-04:00,279.5085,193.3125,0,4,0
2011-04-18 14:32:00-04:00,277.72968,192.4375,0,4,0
2011-04-18 14:33:00-04:00,275.81668,190.86667,0,4,0
2011-04-18 14:34:00-04:00,274.56967,190.0625,0,4,0
2011-04-18 14:35:00-04:00,275.00616,188.625,0,4,0
2011-04-18 14:36:00-04:00,273.692,187.6875,0,4,0
2011-04-18 14:37:00-04:00,271.9,187.125,0,4,0
2011-04-18 14:38:00-04:00,271.685,185.875,0,4,0
2011-04-18 14:39:00-04:00,181.36383,78,0,4,0
2011-04-18 14:40:00-04:00,101.326,6.4666667,0,4,0
2011-04-18 14:41:00-04:00,100.0855,6.5333333,0,4,0
2011-04-18 14:42:00-04:00,100.2265,6.5333333,0,4,0
2011-04-18 14:43:00-04:00,101.637665,6.4,0,4,0
2011-04-18 14:44:00-04:00,101.2825,6.733333,0,4,0
2011-04-18 14:45:00-04:00,100.17184,6.714286,0,4,0
2011-04-18 14:46:00-04:00,100.078835,6.5333333,0,4,0
2011-04-18 14:47:00-04:00,101.6195,6.4666667,0,4,0
2011-04-18 14:48:00-04:00,101.278,6.6,0,4,0
2011-04-18 14:49:00-04:00,100.10133,6.4,0,4,0
2011-04-18 14:50:00-04:00,100.19483,6.642857,0,4,0
2011-04-18 14:51:00-04:00,101.759,6.4,0,4,0
2011-04-18 14:52:00-04:00,101.33783,6.4,0,4,0
2011-04-18 14:53:00-04:00,100.123,6.6,0,4,0
2011-04-18 14:54:00-04:00,104.20983,21.733334,0.06666667,4,0
2011-04-18 14:55:00-04:00,102.49783,11.625,0,4,0
2011-04-18 14:56:00-04:00,97.9,6.6666665,0,4,0
2011-04-18 14:57:00-04:00,2235.6838,7.875,0,714.125,1.09375
2011-04-18 14:58:00-04:00,2493.2502,7.9333334,0,740,1
2011-04-18 14:59:00-04:00,1409.2969,7.8125,0,7.75,0
2011-04-18 15:00:00-04:00,1006.44,7.375,0,6.6875,0
2011-04-18 15:01:00-04:00,824.28186,7.25,0,6.5,0
2011-04-18 15:02:00-04:00,676.8492,6.9333334,0,6,0
2011-04-18 15:03:00-04:00,531.4965,6.75,0,5.5625,0
2011-04-18 15:04:00-04:00,670.6035,6.733333,0.06666667,5.6666665,0
2011-04-18 15:05:00-04:00,802.9272,129,0.25,5.5625,0
2011-04-18 15:06:00-04:00,579.41815,203.8125,0.1875,4.9375,0
2011-04-18 15:07:00-04:00,870.9998,199.875,0.3125,5.625,0
2011-04-18 15:08:00-04:00,648.752,198.1875,0.25,5.25,0
2011-04-18 15:09:00-04:00,736.17584,196.6875,0.25,5.5625,0
2011-04-18 15:10:00-04:00,355.428,194.9375,0,4,0
2011-04-18 15:11:00-04:00,281.711,193.875,0,4,0
2011-04-18 15:12:00-04:00,279.81067,192.13333,0,4,0
2011-04-18 15:13:00-04:00,277.715,190.6875,0,4,0
2011-04-18 15:14:00-04:00,276.2425,189.25,0,4,0
2011-04-18 15:15:00-04:00,276.5185,188.6875,0,4,0
2011-04-18 15:16:00-04:00,274.67584,187.625,0,4,0
2011-04-18 15:17:00-04:00,296.30917,208.33333,0.06666667,4,0
2011-04-18 15:18:00-04:00,278.46268,190.75,0,4,0
2011-04-18 15:19:00-04:00,295.56183,187.5,0,4,0
2011-04-18 15:20:00-04:00,315.556,186.5,0,4,0
2011-04-18 15:21:00-04:00,309.89316,185.625,0,4,0
2011-04-18 15:22:00-04:00,309.40533,184.8125,0,4,0
2011-04-18 15:23:00-04:00,269.311,136.66667,0,4,0
2011-04-18 15:24:00-04:00,137.62933,6.5333333,0,4,0
2011-04-18 15:25:00-04:00,136.8625,6.4375,0,4,0
2011-04-18 15:26:00-04:00,137.73784,6.714286,0,4,0
2011-04-18 15:27:00-04:00,140.00067,6.4666667,0,4,0
2011-04-18 15:28:00-04:00,136.842,6.4,0,4,0
2011-04-18 15:29:00-04:00,136.8895,6.3333335,0,4,0
2011-04-18 15:30:00-04:00,136.2875,6.266667,0,4,0
2011-04-18 15:31:00-04:00,137.361,6.428571,0.071428575,4,0
2011-04-18 15:32:00-04:00,140.00433,6.733333,0,4,0
2011-04-18 15:33:00-04:00,136.0555,6.5333333,0,4,0
2011-04-18 15:34:00-04:00,135.09767,6.733333,0,4,0
2011-04-18 15:35:00-04:00,137.68916,6.642857,0,4,0
2011-04-18 15:36:00-04:00,136.425,6.3333335,0,4,0
2011-04-18 15:37:00-04:00,134.6635,6.6666665,0,4,0
2011-04-18 15:38:00-04:00,136.22684,6.6666665,0,4,0
2011-04-18 15:39:00-04:00,139.00734,6.5333333,0,4,0
2011-04-18 15:40:00-04:00,135.92267,6.6,0,4,0
2011-04-18 15:41:00-04:00,136.558,6.785714,0,4,0
2011-04-18 15:42:00-04:00,135.55083,6.5333333,0,4,0
2011-04-18 15:43:00-04:00,137.955,6.5333333,0,4,0
2011-04-18 15:44:00-04:00,136.4015,6.733333,0,4,0
2011-04-18 15:45:00-04:00,137.01633,6.6,0,4,0
2011-04-18 15:46:00-04:00,133.47733,6.8,0,4,0
2011-04-18 15:47:00-04:00,136.3815,6.357143,0,4,0
2011-04-18 15:48:00-04:00,137.08983,6.6666665,0,4,0
2011-04-18 15:49:00-04:00,135.36783,6.4666667,0,4,0
2011-04-18 15:50:00-04:00,136.2675,6.6666665,0,4,0
2011-04-18 15:51:00-04:00,140.90466,6.5333333,0,4,0
2011-04-18 15:52:00-04:00,138.1875,6.714286,0,4,0
2011-04-18 15:53:00-04:00,138.6275,6.266667,0,4,0
2011-04-18 15:54:00-04:00,139.75534,6.4,0,4,0
2011-04-18 15:55:00-04:00,137.931,6.4666667,0,4,0
2011-04-18 15:56:00-04:00,138.18584,6.4666667,0,4,0
2011-04-18 15:57:00-04:00,134.93866,6.5333333,0,4,0
2011-04-18 15:58:00-04:00,162.764,6.5333333,0,4,0
2011-04-18 15:59:00-04:00,262.29102,6.3125,0.0625,4.0625,0
2011-04-18 16:00:00-04:00,279.04315,14.466666,0,4.3333335,0
2011-04-18 16:01:00-04:00,282.26917,6.25,0,4.0625,0
2011-04-18 16:02:00-04:00,290.96432,6.25,0,4.3125,0
2011-04-18 16:03:00-04:00,294.97766,6.25,0,4.1875,0
2011-04-18 16:04:00-04:00,295.09982,11.75,0.0625,4.4375,0
2011-04-18 16:05:00-04:00,294.00833,8.9375,0,4.25,0
2011-04-18 16:06:00-04:00,295.724,6.266667,0,4.4,0
2011-04-18 16:07:00-04:00,296.6475,6.4375,0,4.0625,0
2011-04-18 16:08:00-04:00,293.8255,6.125,0,4.4375,0
2011-04-18 16:09:00-04:00,292.35367,6.375,0,4.375,0
2011-04-18 16:10:00-04:00,285.92584,6.3125,0,4.4375,0
2011-04-18 16:11:00-04:00,1647.751,6.75,0,1375.375,0
2011-04-18 16:12:00-04:00,1991.2445,122.933334,0.46666667,1552.4667,0
2011-04-18 16:13:00-04:00,2017.5618,204.06667,0.6,1515.6666,0
2011-04-18 16:14:00-04:00,665.6298,198.4375,0.125,194.1875,0
2011-04-18 16:15:00-04:00,469.53833,196.73334,0,4.266667,0
2011-04-18 16:16:00-04:00,463.19318,195.375,0,4.3125,0
2011-04-18 16:17:00-04:00,461.72684,194.1875,0,4.375,0
2011-04-18 16:18:00-04:00,460.09818,193.4375,0,4.375,0
2011-04-18 16:19:00-04:00,456.80566,191.625,0,4.5,0
2011-04-18 16:20:00-04:00,432.37732,191.26666,0,4.5333333,0
