Timestamp,main,Refrigerator
2011-05-21 17:16:00-04:00,424.68637,152.58824
2011-05-21 17:17:00-04:00,423.34647,150.88889
2011-05-21 17:18:00-04:00,424.30212,157.05882
2011-05-21 17:19:00-04:00,424.6782,159.17647
2011-05-21 17:20:00-04:00,423.6803,151.29411
2011-05-21 17:21:00-04:00,422.2591,150.29411
2011-05-21 17:22:00-04:00,418.86545,150.0
2011-05-21 17:23:00-04:00,416.04178,147.11765
2011-05-21 17:24:00-04:00,415.38666,149.29411
2011-05-21 17:25:00-04:00,414.45062,147.29411
2011-05-21 17:26:00-04:00,413.1241,147.88235
2011-05-21 17:27:00-04:00,417.4106,146.52942
2011-05-21 17:28:00-04:00,412.8212,145.11765
2011-05-21 17:29:00-04:00,411.0612,144.94118
2011-05-21 17:30:00-04:00,410.6482,144.76471
2011-05-21 17:31:00-04:00,411.5024,143.5
2011-05-21 17:32:00-04:00,411.17325,143.0
2011-05-21 17:33:00-04:00,411.37332,143.05882
2011-05-21 17:34:00-04:00,409.01968,143.47058
2011-05-21 17:35:00-04:00,407.63116,143.47058
2011-05-21 17:36:00-04:00,407.6803,142.66667
2011-05-21 17:37:00-04:00,404.15,142.88889
2011-05-21 17:38:00-04:00,405.7294,142.0
2011-05-21 17:39:00-04:00,411.38272,142.41176
2011-05-21 17:40:00-04:00,404.87726,141.82353
2011-05-21 17:41:00-04:00,404.71558,140.82353
2011-05-21 17:42:00-04:00,402.84393,141.70589
2011-05-21 17:43:00-04:00,401.1712,140.38889
2011-05-21 17:44:00-04:00,401.31735,140.82353
2011-05-21 17:45:00-04:00,399.46848,139.94118
2011-05-21 17:46:00-04:00,398.19788,140.72223
2011-05-21 17:47:00-04:00,401.64764,140.05882
2011-05-21 17:48:00-04:00,347.9697,101.17647
2011-05-21 17:49:00-04:00,251.64151,0.23529412
2011-05-21 17:50:00-04:00,249.785,0.055555556
2011-05-21 17:51:00-04:00,248.8603,0.0
2011-05-21 17:52:00-04:00,247.87819,0.29411766
2011-05-21 17:53:00-04:00,249.08,0.0
2011-05-21 17:54:00-04:00,249.77727,0.23529412
2011-05-21 17:55:00-04:00,246.94333,0.05882353
2011-05-21 17:56:00-04:00,248.4603,0.05882353
2011-05-21 17:57:00-04:00,250.62242,0.0
2011-05-21 17:58:00-04:00,250.59424,0.055555556
2011-05-21 17:59:00-04:00,248.1653,0.1764706
2011-05-21 18:00:00-04:00,247.69637,0.11764706
2011-05-21 18:01:00-04:00,248.57788,0.11764706
2011-05-21 18:02:00-04:00,250.08264,0.05882353
2011-05-21 18:03:00-04:00,249.76424,0.0
2011-05-21 18:04:00-04:00,251.90485,0.055555556
2011-05-21 18:05:00-04:00,251.245,0.0
2011-05-21 18:06:00-04:00,252.38757,0.0
2011-05-21 18:07:00-04:00,258.7224,0.0
2011-05-21 18:08:00-04:00,260.7706,0.8125
2011-05-21 18:09:00-04:00,261.2297,0.0
2011-05-21 18:10:00-04:00,259.4094,0.11111111
2011-05-21 18:11:00-04:00,267.57794,0.16666667
2011-05-21 18:12:00-04:00,268.02213,0.0
2011-05-21 18:13:00-04:00,268.5112,0.1764706
2011-05-21 18:14:00-04:00,262.07764,0.05882353
2011-05-21 18:15:00-04:00,259.9491,0.33333334
2011-05-21 18:16:00-04:00,258.6406,0.23529412
2011-05-21 18:17:00-04:00,255.79883,0.29411766
2011-05-21 18:18:00-04:00,254.96213,0.11111111
2011-05-21 18:19:00-04:00,253.78122,0.23529412
2011-05-21 18:20:00-04:00,252.77559,0.2777778
2011-05-21 18:21:00-04:00,255.68607,0.29411766
2011-05-21 18:22:00-04:00,254.01515,0.11764706
2011-05-21 18:23:00-04:00,253.61118,0.23529412
2011-05-21 18:24:00-04:00,258.39697,0.0
2011-05-21 18:25:00-04:00,254.17848,0.055555556
2011-05-21 18:26:00-04:00,251.72853,0.0
2011-05-21 18:27:00-04:00,358.53577,70.833336
2011-05-21 18:28:00-04:00,427.01273,168.94118
2011-05-21 18:29:00-04:00,415.50854,158.11765
2011-05-21 18:30:00-04:00,416.73697,157.125
2011-05-21 18:31:00-04:00,408.91605,154.58824
2011-05-21 18:32:00-04:00,405.8391,153.55556
2011-05-21 18:33:00-04:00,404.5391,150.64706
2011-05-21 18:34:00-04:00,400.9512,150.47058
2011-05-21 18:35:00-04:00,403.9291,150.05556
2011-05-21 18:36:00-04:00,401.78696,148.0
2011-05-21 18:37:00-04:00,401.05243,148.70589
2011-05-21 18:38:00-04:00,401.03912,146.66667
2011-05-21 18:39:00-04:00,399.8015,147.05882
2011-05-21 18:40:00-04:00,399.16635,146.0
2011-05-21 18:41:00-04:00,399.12854,145.58824
2011-05-21 18:42:00-04:00,398.5276,145.17647
2011-05-21 18:43:00-04:00,397.94516,144.70589
2011-05-21 18:44:00-04:00,398.35352,143.38889
2011-05-21 18:45:00-04:00,399.01242,142.55556
2011-05-21 18:46:00-04:00,405.88425,143.58824
2011-05-21 18:47:00-04:00,414.98648,142.33333
2011-05-21 18:48:00-04:00,410.03363,142.05882
2011-05-21 18:49:00-04:00,409.09818,143.64706
2011-05-21 18:50:00-04:00,409.25854,142.52942
2011-05-21 18:51:00-04:00,408.4912,142.52942
2011-05-21 18:52:00-04:00,407.4997,141.5
2011-05-21 18:53:00-04:00,407.18323,141.11765
2011-05-21 18:54:00-04:00,406.2503,141.70589
2011-05-21 18:55:00-04:00,405.41818,140.94444
2011-05-21 18:56:00-04:00,404.83646,140.05882
2011-05-21 18:57:00-04:00,405.6606,141.58824
2011-05-21 18:58:00-04:00,405.6112,141.05882
2011-05-21 18:59:00-04:00,404.72,138.88235
2011-05-21 19:00:00-04:00,388.36606,117.388885
2011-05-21 19:01:00-04:00,261.8885,0.11764706
2011-05-21 19:02:00-04:00,261.78058,0.11764706
2011-05-21 19:03:00-04:00,260.22092,0.1764706
2011-05-21 19:04:00-04:00,260.4,0.22222222
2011-05-21 19:05:00-04:00,258.3041,0.125
2011-05-21 19:06:00-04:00,258.1991,0.055555556
2011-05-21 19:07:00-04:00,260.0794,0.05882353
2011-05-21 19:08:00-04:00,255.30705,0.0
2011-05-21 19:09:00-04:00,253.94545,0.05882353
2011-05-21 19:10:00-04:00,245.33849,0.23529412
2011-05-21 19:11:00-04:00,249.26764,0.0
2011-05-21 19:12:00-04:00,247.58243,0.0
2011-05-21 19:13:00-04:00,239.37424,0.1764706
2011-05-21 19:14:00-04:00,212.74,0.1764706
2011-05-21 19:15:00-04:00,209.68939,0.23529412
2011-05-21 19:16:00-04:00,412.05847,0.05882353
2011-05-21 19:17:00-04:00,631.5285,0.16666667
2011-05-21 19:18:00-04:00,677.61426,0.0
2011-05-21 19:19:00-04:00,675.1585,0.11764706
2011-05-21 19:20:00-04:00,685.7068,0.0
2011-05-21 19:21:00-04:00,679.5015,0.0
2011-05-21 19:22:00-04:00,663.50336,0.0
2011-05-21 19:23:00-04:00,672.1515,0.055555556
2011-05-21 19:24:00-04:00,683.9385,0.0
2011-05-21 19:25:00-04:00,666.2106,0.0
2011-05-21 19:26:00-04:00,655.57263,0.0
2011-05-21 19:27:00-04:00,722.7636,0.0
2011-05-21 19:28:00-04:00,763.61786,0.05882353
2011-05-21 19:29:00-04:00,744.8556,0.0
2011-05-21 19:30:00-04:00,753.51,0.0
2011-05-21 19:31:00-04:00,753.57605,0.0
2011-05-21 19:32:00-04:00,759.33356,0.0
2011-05-21 19:33:00-04:00,745.4721,0.11764706
2011-05-21 19:34:00-04:00,745.3182,0.0
2011-05-21 19:35:00-04:00,743.32086,0.05882353
2011-05-21 19:36:00-04:00,751.8706,0.0
2011-05-21 19:37:00-04:00,737.2394,0.05882353
2011-05-21 19:38:00-04:00,749.5406,0.05882353
2011-05-21 19:39:00-04:00,752.4718,0.05882353
2011-05-21 19:40:00-04:00,894.3285,147.61111
2011-05-21 19:41:00-04:00,904.22705,160.83333
2011-05-21 19:42:00-04:00,899.50397,163.94444
2011-05-21 19:43:00-04:00,910.3897,171.66667
2011-05-21 19:44:00-04:00,889.7094,156.5
2011-05-21 19:45:00-04:00,533.27185,153.0
2011-05-21 19:46:00-04:00,544.60394,152.33333
2011-05-21 19:47:00-04:00,545.81354,151.94444
2011-05-21 19:48:00-04:00,545.18427,150.77777
2011-05-21 19:49:00-04:00,543.20123,150.61111
2011-05-21 19:50:00-04:00,543.3335,148.55556
2011-05-21 19:51:00-04:00,541.86273,147.83333
2011-05-21 19:52:00-04:00,536.2221,147.0
2011-05-21 19:53:00-04:00,532.44147,148.10527
2011-05-21 19:54:00-04:00,532.80273,145.55556
2011-05-21 19:55:00-04:00,533.4357,145.0
2011-05-21 19:56:00-04:00,543.7141,145.88235
2011-05-21 19:57:00-04:00,491.34818,145.77777
2011-05-21 19:58:00-04:00,486.76907,142.83333
2011-05-21 19:59:00-04:00,485.42853,143.5
2011-05-21 20:00:00-04:00,452.9724,143.72223
2011-05-21 20:01:00-04:00,452.9809,143.44444
2011-05-21 20:02:00-04:00,453.195,143.22223
2011-05-21 20:03:00-04:00,457.31454,142.66667
2011-05-21 20:04:00-04:00,458.7291,142.11111
2011-05-21 20:05:00-04:00,459.1494,140.33333
2011-05-21 20:06:00-04:00,457.8606,141.44444
2011-05-21 20:07:00-04:00,455.5409,141.72223
2011-05-21 20:08:00-04:00,456.00323,141.0
2011-05-21 20:09:00-04:00,453.58395,141.0
2011-05-21 20:10:00-04:00,453.87363,140.58824
2011-05-21 20:11:00-04:00,457.10648,140.88889
2011-05-21 20:12:00-04:00,450.36636,140.22223
2011-05-21 20:13:00-04:00,446.4497,139.66667
2011-05-21 20:14:00-04:00,317.53882,0.33333334
2011-05-21 20:15:00-04:00,312.76575,0.33333334
2011-05-21 20:16:00-04:00,307.3379,0.47058824
2011-05-21 20:17:00-04:00,303.255,0.1764706
2011-05-21 20:18:00-04:00,297.54605,0.3529412
2011-05-21 20:19:00-04:00,297.90726,0.3529412
2011-05-21 20:20:00-04:00,297.74088,0.23529412
2011-05-21 20:21:00-04:00,299.17697,0.2777778
2011-05-21 20:22:00-04:00,295.91666,0.3529412
2011-05-21 20:23:00-04:00,297.02295,0.16666667
2011-05-21 20:24:00-04:00,294.57727,0.29411766
2011-05-21 20:25:00-04:00,294.71274,0.29411766
2011-05-21 20:26:00-04:00,300.58365,0.3529412
2011-05-21 20:27:00-04:00,304.97235,0.4117647
2011-05-21 20:28:00-04:00,304.76062,0.11764706
2011-05-21 20:29:00-04:00,307.29272,0.29411766
2011-05-21 20:30:00-04:00,304.2,0.16666667
2011-05-21 20:31:00-04:00,303.54272,0.1764706
2011-05-21 20:32:00-04:00,304.34393,0.29411766
2011-05-21 20:33:00-04:00,302.92618,0.22222222
2011-05-21 20:34:00-04:00,303.9118,0.11764706
2011-05-21 20:35:00-04:00,305.69788,0.1875
2011-05-21 20:36:00-04:00,298.37616,0.05882353
2011-05-21 20:37:00-04:00,298.51425,0.11111111
2011-05-21 20:38:00-04:00,303.15,0.11764706
2011-05-21 20:39:00-04:00,308.04794,0.23529412
2011-05-21 20:40:00-04:00,313.34607,0.05882353
2011-05-21 20:41:00-04:00,321.94696,0.1764706
2011-05-21 20:42:00-04:00,316.41675,0.11111111
2011-05-21 20:43:00-04:00,331.9091,0.5294118
2011-05-21 20:44:00-04:00,335.5118,0.29411766
2011-05-21 20:45:00-04:00,334.49792,0.16666667
2011-05-21 20:46:00-04:00,331.36,0.1764706
2011-05-21 20:47:00-04:00,329.11697,0.11111111
2011-05-21 20:48:00-04:00,331.51263,0.23529412
2011-05-21 20:49:00-04:00,321.5806,0.1764706
2011-05-21 20:50:00-04:00,320.97485,0.23529412
2011-05-21 20:51:00-04:00,322.685,0.05882353
2011-05-21 20:52:00-04:00,321.11212,0.16666667
2011-05-21 20:53:00-04:00,451.34393,109.05556
2011-05-21 20:54:00-04:00,471.7703,164.44444
2011-05-21 20:55:00-04:00,465.6321,156.11111
2011-05-21 20:56:00-04:00,460.26242,155.27777
2011-05-21 20:57:00-04:00,458.6697,154.33333
2011-05-21 20:58:00-04:00,456.7776,152.05882
2011-05-21 20:59:00-04:00,456.23212,150.0
2011-05-21 21:00:00-04:00,453.30618,150.16667
2011-05-21 21:01:00-04:00,461.31848,149.16667
2011-05-21 21:02:00-04:00,461.07242,147.88889
2011-05-21 21:03:00-04:00,461.41028,147.27777
2011-05-21 21:04:00-04:00,459.97787,147.22223
2011-05-21 21:05:00-04:00,458.92575,146.38889
2011-05-21 21:06:00-04:00,458.91913,145.27777
2011-05-21 21:07:00-04:00,459.89243,144.5
2011-05-21 21:08:00-04:00,459.36334,145.0
2011-05-21 21:09:00-04:00,459.75793,144.44444
2011-05-21 21:10:00-04:00,456.58395,144.0
2011-05-21 21:11:00-04:00,457.3288,144.27777
2011-05-21 21:12:00-04:00,456.14383,142.88889
2011-05-21 21:13:00-04:00,454.65787,142.05556
2011-05-21 21:14:00-04:00,454.62244,142.33333
2011-05-21 21:15:00-04:00,456.56146,142.27777
2011-05-21 21:16:00-04:00,454.44608,141.55556
2011-05-21 21:17:00-04:00,454.80728,141.11111
2011-05-21 21:18:00-04:00,444.74353,141.11111
2011-05-21 21:19:00-04:00,440.45758,140.44444
2011-05-21 21:20:00-04:00,444.96817,140.38889
2011-05-21 21:21:00-04:00,440.2406,140.77777
2011-05-21 21:22:00-04:00,437.42426,140.22223
2011-05-21 21:23:00-04:00,438.5191,140.22223
2011-05-21 21:24:00-04:00,395.0094,93.27778
2011-05-21 21:25:00-04:00,316.69122,0.16666667
2011-05-21 21:26:00-04:00,314.5309,0.22222222
2011-05-21 21:27:00-04:00,315.1262,0.3125
2011-05-21 21:28:00-04:00,314.66818,0.2777778
2011-05-21 21:29:00-04:00,312.04272,0.23529412
2011-05-21 21:30:00-04:00,307.9409,0.11764706
2011-05-21 21:31:00-04:00,307.1924,0.16666667
2011-05-21 21:32:00-04:00,307.13123,0.05882353
2011-05-21 21:33:00-04:00,309.15265,0.1764706
2011-05-21 21:34:00-04:00,439.29486,0.23529412
2011-05-21 21:35:00-04:00,440.19424,0.29411766
2011-05-21 21:36:00-04:00,396.42706,0.055555556
2011-05-21 21:37:00-04:00,398.46698,0.11764706
2011-05-21 21:38:00-04:00,398.03,0.05882353
2011-05-21 21:39:00-04:00,407.26,0.05882353
2011-05-21 21:40:00-04:00,399.6891,0.11764706
2011-05-21 21:41:00-04:00,402.77213,0.0
2011-05-21 21:42:00-04:00,391.11322,0.11111111
2011-05-21 21:43:00-04:00,386.70728,0.0
2011-05-21 21:44:00-04:00,380.11484,0.1764706
2011-05-21 21:45:00-04:00,382.0697,0.1764706
2011-05-21 21:46:00-04:00,368.40485,0.29411766
2011-05-21 21:47:00-04:00,375.59393,0.23529412
2011-05-21 21:48:00-04:00,370.51117,0.05882353
2011-05-21 21:49:00-04:00,370.32303,0.3888889
2011-05-21 21:50:00-04:00,367.03152,0.3529412
2011-05-21 21:51:00-04:00,368.9556,0.16666667
2011-05-21 21:52:00-04:00,365.53577,0.11764706
2011-05-21 21:53:00-04:00,368.82394,0.1764706
2011-05-21 21:54:00-04:00,364.76324,0.29411766
2011-05-21 21:55:00-04:00,371.54425,0.05882353
2011-05-21 21:56:00-04:00,368.17908,0.47058824
2011-05-21 21:57:00-04:00,370.7947,0.05882353
2011-05-21 21:58:00-04:00,367.04636,0.22222222
2011-05-21 21:59:00-04:00,367.39667,0.29411766
2011-05-21 22:00:00-04:00,366.96234,0.22222222
2011-05-21 22:01:00-04:00,387.71515,0.1764706
2011-05-21 22:02:00-04:00,391.25394,0.23529412
2011-05-21 22:03:00-04:00,400.71707,0.1875
2011-05-21 22:04:00-04:00,545.72424,106.611115
2011-05-21 22:05:00-04:00,532.78424,162.55556
2011-05-21 22:06:00-04:00,520.1779,157.16667
2011-05-21 22:07:00-04:00,507.7221,154.88889
2011-05-21 22:08:00-04:00,502.19666,153.55556
2011-05-21 22:09:00-04:00,504.24088,151.94444
2011-05-21 22:10:00-04:00,492.0715,150.22223
2011-05-21 22:11:00-04:00,493.75577,150.38889
2011-05-21 22:12:00-04:00,490.58148,149.11111
2011-05-21 22:13:00-04:00,491.25577,148.33333
2011-05-21 22:14:00-04:00,485.60486,147.72223
2011-05-21 22:15:00-04:00,488.11765,146.33333
2011-05-21 22:16:00-04:00,481.76636,146.05556
2011-05-21 22:17:00-04:00,484.01666,147.22223
2011-05-21 22:18:00-04:00,482.58383,146.05556
2011-05-21 22:19:00-04:00,484.8194,144.94444
2011-05-21 22:20:00-04:00,483.20212,143.94444
2011-05-21 22:21:00-04:00,484.58707,144.61111
2011-05-21 22:22:00-04:00,479.56577,144.0
2011-05-21 22:23:00-04:00,482.46878,142.55556
2011-05-21 22:24:00-04:00,479.43646,142.05556
2011-05-21 22:25:00-04:00,481.88727,142.66667
2011-05-21 22:26:00-04:00,479.9003,142.66667
2011-05-21 22:27:00-04:00,482.42618,141.88889
2011-05-21 22:28:00-04:00,481.7697,141.72223
2011-05-21 22:29:00-04:00,483.76788,141.16667
2011-05-21 22:30:00-04:00,480.39734,141.55556
2011-05-21 22:31:00-04:00,567.0979,148.77777
2011-05-21 22:32:00-04:00,569.6424,146.27777
2011-05-21 22:33:00-04:00,569.3994,144.66667
2011-05-21 22:34:00-04:00,557.1524,139.0
2011-05-21 22:35:00-04:00,569.70215,134.8421
2011-05-21 22:36:00-04:00,558.0497,133.88889
2011-05-21 22:37:00-04:00,513.04755,131.88889
2011-05-21 22:38:00-04:00,504.53787,131.38889
2011-05-21 22:39:00-04:00,501.88412,130.38889
2011-05-21 22:40:00-04:00,503.0394,128.83333
2011-05-21 22:41:00-04:00,504.8509,130.38889
2011-05-21 22:42:00-04:00,548.61884,129.5
2011-05-21 22:43:00-04:00,569.8521,128.83333
2011-05-21 22:44:00-04:00,515.9406,127.888885
2011-05-21 22:45:00-04:00,488.38412,99.55556
2011-05-21 22:46:00-04:00,443.09213,21.277779
2011-05-21 22:47:00-04:00,417.3218,0.44444445
2011-05-21 22:48:00-04:00,418.1697,0.16666667
2011-05-21 22:49:00-04:00,417.09848,0.22222222
2011-05-21 22:50:00-04:00,417.27728,0.44444445
2011-05-21 22:51:00-04:00,418.65442,0.16666667
2011-05-21 22:52:00-04:00,417.78363,0.33333334
2011-05-21 22:53:00-04:00,418.15576,0.2777778
2011-05-21 22:54:00-04:00,417.36853,0.23529412
2011-05-21 22:55:00-04:00,415.69757,0.6111111
2011-05-21 22:56:00-04:00,409.93152,0.5
2011-05-21 22:57:00-04:00,412.2597,0.11111111
2011-05-21 22:58:00-04:00,409.31,0.0
2011-05-21 22:59:00-04:00,411.36697,0.23529412
2011-05-21 23:00:00-04:00,412.46823,0.055555556
2011-05-21 23:01:00-04:00,421.9976,0.05882353
2011-05-21 23:02:00-04:00,420.39365,0.16666667
2011-05-21 23:03:00-04:00,420.95883,0.23529412
2011-05-21 23:04:00-04:00,422.5906,0.33333334
2011-05-21 23:05:00-04:00,423.93637,0.3529412
2011-05-21 23:06:00-04:00,421.47794,0.16666667
2011-05-21 23:07:00-04:00,420.90637,0.5555556
2011-05-21 23:08:00-04:00,424.27304,0.16666667
2011-05-21 23:09:00-04:00,422.4697,0.2777778
2011-05-21 23:10:00-04:00,420.01697,0.0
2011-05-21 23:11:00-04:00,390.5394,0.44444445
2011-05-21 23:12:00-04:00,381.0603,0.3529412
2011-05-21 23:13:00-04:00,379.7794,0.22222222
2011-05-21 23:14:00-04:00,380.52274,0.05882353
2011-05-21 23:15:00-04:00,381.3706,0.05882353
2011-05-21 23:16:00-04:00,382.0582,0.47058824
2011-05-21 23:17:00-04:00,375.0209,0.0
2011-05-21 23:18:00-04:00,373.00354,0.11764706
2011-05-21 23:19:00-04:00,373.04697,0.1764706
2011-05-21 23:20:00-04:00,373.3603,0.23529412
2011-05-21 23:21:00-04:00,373.25412,0.22222222
2011-05-21 23:22:00-04:00,373.1715,0.23529412
2011-05-21 23:23:00-04:00,374.6697,0.4117647
2011-05-21 23:24:00-04:00,420.59354,43.588234
2011-05-21 23:25:00-04:00,518.5133,176.5
2011-05-21 23:26:00-04:00,502.95395,161.66667
2011-05-21 23:27:00-04:00,499.0891,156.94444
2011-05-21 23:28:00-04:00,497.46667,155.42105
2011-05-21 23:29:00-04:00,495.8315,153.05556
2011-05-21 23:30:00-04:00,493.83884,150.83333
2011-05-21 23:31:00-04:00,493.60635,151.27777
2011-05-21 23:32:00-04:00,493.7012,149.44444
2011-05-21 23:33:00-04:00,492.95587,149.66667
2011-05-21 23:34:00-04:00,491.38486,147.11111
2011-05-21 23:35:00-04:00,492.2194,147.72223
2011-05-21 23:36:00-04:00,493.75116,146.61111
2011-05-21 23:37:00-04:00,535.2724,146.33333
2011-05-21 23:38:00-04:00,578.93427,147.55556
2011-05-21 23:39:00-04:00,586.35706,145.44444
2011-05-21 23:40:00-04:00,585.64606,145.33333
2011-05-21 23:41:00-04:00,585.537,145.11111
2011-05-21 23:42:00-04:00,582.7553,144.44444
2011-05-21 23:43:00-04:00,581.88727,143.78947
2011-05-21 23:44:00-04:00,581.4791,144.88235
2011-05-21 23:45:00-04:00,578.2397,143.5
2011-05-21 23:46:00-04:00,572.0736,142.38889
2011-05-21 23:47:00-04:00,573.68604,143.38889
2011-05-21 23:48:00-04:00,578.6556,142.5
2011-05-21 23:49:00-04:00,568.2361,141.94444
2011-05-21 23:50:00-04:00,578.45575,142.11111
2011-05-21 23:51:00-04:00,576.82794,141.33333
2011-05-21 23:52:00-04:00,574.2233,141.83333
2011-05-21 23:53:00-04:00,573.3179,141.6842
2011-05-21 23:54:00-04:00,576.8288,140.61111
2011-05-21 23:55:00-04:00,579.2027,141.66667
2011-05-21 23:56:00-04:00,582.8655,138.5
2011-05-21 23:57:00-04:00,577.5744,132.94444
2011-05-21 23:58:00-04:00,569.69727,130.72223
2011-05-21 23:59:00-04:00,574.70636,130.11111
2011-05-22 00:00:00-04:00,577.80414,128.66667
2011-05-22 00:01:00-04:00,514.32184,28.666666
2011-05-22 00:02:00-04:00,493.9,0.1764706
2011-05-22 00:03:00-04:00,497.2997,0.055555556
2011-05-22 00:04:00-04:00,496.71698,0.05882353
2011-05-22 00:05:00-04:00,509.87787,0.22222222
2011-05-22 00:06:00-04:00,598.5962,0.1764706
2011-05-22 00:07:00-04:00,596.99756,0.16666667
2011-05-22 00:08:00-04:00,595.5318,0.11764706
2011-05-22 00:09:00-04:00,590.1706,0.16666667
2011-05-22 00:10:00-04:00,592.0276,0.125
2011-05-22 00:11:00-04:00,593.52606,0.11111111
2011-05-22 00:12:00-04:00,542.51294,0.1764706
